Date,SPY,QQQ,VGK,EWJ,SCZ,EEM,VNQ,REM,GLD,IEF,TLT,TIP,DBC,BWX,RWX,BIL
2005-04-30,115.75,29.802021026611328,22.573095321655273,41.0,20.365923184662112,14.600591659545898,22.376338958740234,37.74035335790698,43.349998474121094,48.42979049682617,46.38564682006836,54.962615966796875,15.9564298867938,19.32059779680714,15.702911374335399,64.93268268187617
2005-05-31,119.48,32.443153381347656,22.633995056152344,40.48,20.349705034127417,15.062073707580566,23.164255142211914,37.86095125580851,41.650001525878906,49.330535888671875,47.84702682495117,55.31918716430664,15.884053656963086,18.783419347782637,15.907913411436393,65.08635669755661
2005-06-30,119.18,31.33557891845703,22.938472747802734,40.56,20.885916284900667,15.659887313842773,23.964441299438477,37.65632791193953,43.439998626708984,49.57057189941406,48.87767028808594,55.505760192871094,16.631663363252557,18.530986735665167,16.236258523498808,65.24744543038307
2005-07-31,123.74,33.75227355957031,23.57082748413086,41.0,21.823005453863285,16.862810134887695,25.958696365356445,36.50061805763454,42.81999969482422,48.48670959472656,47.236637115478516,54.09583282470703,17.37503463445777,18.38851088251579,16.532726240147216,65.42252607562126
2005-08-31,122.58,33.240596771240234,24.240671157836914,44.52,22.44474214501719,17.085905075073242,24.906156539916992,34.94255464837288,43.400001525878906,49.44879150390625,48.865509033203125,55.46110153198242,19.476763251515624,18.758395476762757,16.789178501863116,65.61007065037137
2005-09-30,123.04,33.64991760253906,24.5591983795166,48.76,23.356654327696962,18.564401626586914,24.951560974121094,32.11381903135521,46.70000076293945,48.58320999145508,47.110660552978516,55.51678466796875,19.504009548207847,18.408612037962335,17.427147616782776,65.79705935172494
2005-10-31,120.13,33.14682388305664,24.048620223999023,48.44,22.572614205753084,17.387725830078125,24.512596130371094,30.200831931716156,46.400001525878906,47.976139068603516,46.03432846069336,54.841575622558594,17.936658554812052,18.018235265824657,16.756647191226318,66.00048192688736
2005-11-30,125.41,35.167884826660156,24.2594051361084,49.84,23.290170611925785,18.393808364868164,25.531343460083008,30.2148793999865,49.099998474121094,48.26728820800781,46.329044342041016,54.87236785888672,17.41364644778893,17.74161167220504,17.105014933234575,66.21388348511765
2005-12-31,124.51,34.46005630493164,24.63882827758789,54.08,25.14850983454418,19.301469802856445,24.86749267578125,29.12898409444335,51.58000183105469,48.76054000854492,47.5172233581543,54.830204010009766,17.830392830274985,17.959745034582834,18.186614474398123,66.42852682408189
2006-01-31,127.5,35.902347564697266,26.884307861328125,56.08,26.86226672966668,22.287988662719727,27.46271324157715,31.922029055774704,56.70000076293945,48.751399993896484,47.28093338012695,55.68793487548828,18.46367645263672,18.120646546534754,19.2533472052411,66.66324095219365
2006-02-28,128.23,35.133018493652344,26.79776954650879,55.2,26.515085835765255,21.429906845092773,27.972949981689453,30.09558157198167,56.06999969482422,48.5466423034668,47.635520935058594,55.68793487548828,18.46367645263672,18.147385676485502,19.77617050565045,66.90933941670883
2006-03-31,129.83,35.84251403808594,27.874502182006836,57.6,27.77919652249961,21.89433479309082,29.122058868408203,30.09558157198167,58.099998474121094,47.88508987426758,45.46034622192383,54.496761322021484,18.97897720336914,18.000670564040057,20.315916426862966,67.16080701734997
2006-04-30,131.47,35.79922103881836,29.330951690673828,59.2,28.975003369582613,23.32077980041504,28.295656204223633,30.09558157198167,65.08999633789062,47.58622360229492,44.19696807861328,54.090728759765625,20.310836791992188,18.55591338886545,20.91989800923456,67.41825677758314
2006-05-31,127.51,33.20731735229492,28.47054100036621,56.0,27.282119841085613,20.72220802307129,27.532304763793945,29.53180796305752,64.2300033569336,47.51385498046875,44.10615921020508,54.26003646850586,20.231557846069336,18.727406637878534,20.316725184868204,67.68343525424163
2006-06-30,127.23,33.16453170776367,28.758956909179688,54.56,26.661986962688704,20.766443252563477,28.593229293823242,30.40440964635763,61.22999954223633,47.622135162353516,44.62382888793945,54.45914840698242,20.057146072387695,18.512821486853586,20.59088776382258,67.95360496663147
2006-07-31,127.85,31.757360458374023,29.056968688964844,54.28,25.91979315269952,21.25298309326172,30.022729873657227,30.05177636221757,63.15999984741211,48.40977478027344,45.59326934814453,55.280426025390625,20.501102447509766,18.66803078884238,21.447040104881303,68.23391358711883
2006-08-31,130.64,33.27247619628906,29.999082565307617,54.84,26.633926022480775,21.58913803100586,31.068805694580078,29.14693030252282,62.290000915527344,49.261695861816406,46.98155975341797,56.19926071166992,19.819316864013672,18.748373409393704,22.09424922656267,68.51594709661225
2006-09-30,133.58,34.79612350463867,30.335573196411133,54.16,26.719760929918696,21.401161193847656,31.382633209228516,30.28763341350628,59.470001220703125,49.86347961425781,47.88181686401367,56.25938034057617,18.986906051635742,18.634623255673365,22.818554322748795,68.79058185122452
2006-10-31,137.79,36.469154357910156,31.455549240112305,55.24,27.688965615198253,22.91164779663086,33.58916091918945,31.635017944234548,60.2400016784668,50.13111877441406,48.28791427612305,56.281429290771484,19.17717170715332,18.87236081627086,23.942390049407734,69.07262323681452
2006-11-30,140.53,37.719635009765625,32.638004302978516,55.24,28.86910865335315,24.282806396484375,35.19512939453125,31.95486529214931,64.38999938964844,50.79375457763672,49.408287048339844,56.82283020019531,20.43768310546875,19.44779733771262,25.082273483276367,69.35697220247276
2006-12-31,141.62,36.9659309387207,32.762996673583984,56.84,29.816002303770073,25.249250411987305,33.87956619262695,32.13702920236772,63.209999084472656,50.00575256347656,47.91901779174805,55.826045989990234,19.486352920532227,19.134022979112455,25.082273483276367,69.63728996512442
2007-01-31,143.75,37.79132080078125,34.168487548828125,57.24,30.42535784591274,25.637760162353516,37.57957077026367,32.83385055382672,64.83000183105469,50.130523681640625,47.78154373168945,55.9560432434082,19.484344482421875,18.781815699501085,25.49462890625,69.9262847184797
2007-02-28,140.93,37.15675354003906,33.744022369384766,59.04,30.918418332207615,24.807836532592773,36.565616607666016,29.058047234659146,66.4800033569336,50.966896057128906,49.200496673583984,57.06348419189453,20.4752140045166,19.200515024537022,26.140907287597656,70.219392395258
2007-03-31,142.0,37.32826232910156,35.00257110595703,58.28,31.889737325664584,26.131210327148438,35.60100555419922,27.500942589664064,65.73999786376953,50.92166519165039,48.376102447509766,57.09173583984375,20.613285064697266,19.335374365503956,26.842710494995117,70.50846222728516
2007-04-30,148.29,39.436885833740234,37.01626205444336,57.12,33.06063316364452,27.104686737060547,35.76176452636719,28.044572830200195,67.08999633789062,51.200653076171875,48.81937789916992,57.419288635253906,20.767601013183594,19.57611257563522,27.31536865234375,70.79460906982422
2007-05-31,153.32,40.68110656738281,37.80594253540039,58.4,33.27973847064321,28.477413177490234,35.62640380859375,28.044572830200195,65.54000091552734,50.49249267578125,47.69183349609375,56.65733337402344,20.718870162963867,19.18088044708568,27.808744430541992,70.79460906982422
2007-06-30,150.43,40.84410858154297,37.67268371582031,58.04,33.18417465710675,29.524911880493164,32.01639175415039,25.1956844329834,64.2699966430664,50.24363327026367,47.19606399536133,56.49722671508789,20.873186111450195,19.08487119324301,25.8550968170166,71.10368347167969
2007-07-31,145.72,40.815948486328125,36.6016845703125,57.72,33.03322014920079,29.735755920410156,29.73982810974121,19.707521438598633,65.79000091552734,51.38595962524414,48.76670837402344,57.80122375488281,21.271156311035156,19.570088561897755,24.508169174194336,71.07278442382812
2007-08-31,147.59,41.966651916503906,36.70038604736328,56.28,31.295508567222843,30.0452938079834,31.745637893676758,17.388986587524414,66.5199966430664,52.54681396484375,49.63536071777344,58.276451110839844,20.865062713623047,19.694341276000713,24.71278190612793,71.40338897705078
2007-09-30,152.58,44.147850036621094,38.595611572265625,57.36,31.6223355533944,33.52197265625,32.65028381347656,17.473819732666016,73.51000213623047,52.58945846557617,49.7395133972168,59.026611328125,22.830554962158203,20.324209213256836,25.77590560913086,71.55152893066406
2007-10-31,154.65,47.281070709228516,40.42668914794922,57.44,33.58655318244531,37.5010986328125,33.6816520690918,17.440675735473633,78.62000274658203,53.17040252685547,50.65225601196289,59.73179626464844,24.77168083190918,20.324209213256836,26.621257781982422,71.85926818847656
2007-11-30,148.66,44.08489227294922,38.90656280517578,56.28,31.131471633911133,34.63227462768555,30.49168586730957,16.978315353393555,77.31999969482422,55.33255386352539,53.33652114868164,62.251102447509766,24.61736297607422,20.653060913085938,24.414630889892578,72.15774536132812
2007-12-31,146.21,44.0075569152832,36.92741394042969,53.16,31.131471633911133,33.71263885498047,28.37273406982422,17.323625564575195,82.45999908447266,55.16641616821289,52.81044387817383,61.918739318847656,25.63259506225586,20.594459533691406,23.058259963989258,72.14369201660156
2008-01-31,137.37,38.81553268432617,34.67820739746094,50.88,27.905088424682617,31.0986270904541,28.615922927856445,19.071739196777344,91.4000015258789,57.42024230957031,54.35056686401367,64.71690368652344,27.03349494934082,21.129793167114258,22.04901695251465,72.85169982910156
2008-02-29,133.82,36.9405517578125,34.576358795166016,50.12,27.801191329956055,31.71885108947754,27.705547332763672,17.862171173095703,96.18000030517578,57.95018768310547,53.91569519042969,65.30152893066406,30.046466827392578,21.729890823364258,21.706037521362305,72.78826904296875
2008-03-31,131.97,37.60281753540039,35.02957534790039,49.48,28.33289337158203,30.528406143188477,29.2775936126709,13.478968620300293,90.41000366210938,58.727516174316406,55.05619812011719,65.23982238769531,29.771804809570312,22.353940963745117,21.579452514648438,73.00261688232422
2008-04-30,138.26,40.63624572753906,36.46558380126953,53.12,28.876815795898438,33.318180084228516,31.384353637695312,15.24096393585205,86.6500015258789,57.29017639160156,53.6582145690918,63.88176345825195,31.569599151611328,21.82988739013672,22.760915756225586,72.98197174072266
2008-05-31,140.35,43.04635238647461,36.71000289916992,54.16,29.48796272277832,34.3723030090332,31.318151473999023,15.61314582824707,87.44999694824219,56.28606033325195,52.248504638671875,64.42918395996094,33.750247955322266,21.4912166595459,22.337970733642578,73.077392578125
2008-06-30,127.98,38.88029098510742,33.41022491455078,49.88,26.88446617126465,30.832843780517578,27.625030517578125,12.486801147460938,91.4000015258789,56.909664154052734,53.63424301147461,65.34566497802734,37.27093505859375,21.402748107910156,19.270599365234375,73.25932312011719
2008-07-31,126.83,39.15720748901367,32.447792053222656,48.0,25.403457641601562,29.469669342041016,28.865711212158203,12.44779109954834,90.08000183105469,57.331050872802734,53.438690185546875,65.012451171875,33.62540817260742,21.716670989990234,19.423988342285156,73.3824462890625
2008-08-31,128.79,39.7257194519043,31.2001953125,45.64,24.488231658935547,27.608428955078125,29.55093765258789,12.101308822631836,81.70999908447266,58.19911575317383,54.901119232177734,65.38604736328125,31.4281005859375,20.796215057373047,18.401885986328125,73.42408752441406
2008-09-30,115.99,33.51533889770508,27.177322387695312,42.64,20.88921356201172,23.555057525634766,29.13405418395996,11.331343650817871,85.06999969482422,58.12567901611328,55.71127700805664,62.826507568359375,28.207056045532227,20.30169677734375,15.85495376586914,73.80207061767578
2008-10-31,96.83,28.34906768798828,21.244850158691406,36.0,15.923534393310547,17.5301456451416,20.150354385375977,10.238847732543945,71.33999633789062,57.61675262451172,54.705780029296875,57.730472564697266,21.132404327392578,19.293798446655273,11.978931427001953,73.63082122802734
2008-11-30,90.09,25.099580764770508,19.67644691467285,34.64,14.748597145080566,15.820560455322266,15.572717666625977,9.520452499389648,80.30999755859375,62.07097625732422,62.49296951293945,58.700294494628906,18.518943786621094,19.79597282409668,10.818870544433594,73.61920166015625
2008-12-31,90.24,25.633974075317383,19.53386878967285,38.32,15.898801803588867,17.213041305541992,17.694063186645508,9.64802074432373,86.5199966430664,65.0509262084961,70.83229064941406,62.51789474487305,17.636693954467773,21.464584350585938,11.382088661193848,73.63034057617188
2009-01-31,82.83,25.08422088623047,18.170846939086914,33.72,14.18074893951416,15.833578109741211,14.988816261291504,9.504973411560059,91.30999755859375,62.96356201171875,61.98836898803711,62.492679595947266,17.1201114654541,20.115243911743164,10.017509460449219,73.86195373535156
2009-02-28,73.93,23.7635555267334,16.2850341796875,29.48,12.864938735961914,14.840922355651855,11.912267684936523,8.353923797607422,92.62999725341797,62.325225830078125,60.871028900146484,61.11935043334961,16.15631103515625,19.397829055786133,8.672507286071777,73.8458480834961
2009-03-31,79.52,26.17184066772461,17.538578033447266,31.6,14.112147331237793,17.343534469604492,12.106736183166504,8.74231243133545,90.27999877929688,64.40105438232422,63.33332061767578,64.72903442382812,16.908750534057617,20.322656631469727,9.359853744506836,73.84263610839844
2009-04-30,87.42,29.638994216918945,19.847736358642578,34.04,16.05779266357422,20.04188346862793,16.1342716217041,9.107515335083008,87.2699966430664,62.61978530883789,58.9251594543457,63.27383041381836,16.891843795776367,20.55118751525879,10.78179931640625,73.88610076904297
2009-05-31,92.53,30.590063095092773,22.679201126098633,37.48,18.614564895629883,23.236562728881836,16.556316375732422,9.157637596130371,96.19999694824219,61.31086349487305,56.73816680908203,64.43412780761719,19.639516830444336,21.654205322265625,12.477130889892578,73.8990478515625
2009-06-30,91.95,31.45468521118164,22.14589500427246,37.72,18.701868057250977,22.5305118560791,15.768157005310059,9.372435569763184,91.18000030517578,60.970211029052734,57.15226364135742,64.72806549072266,19.123798370361328,21.765687942504883,12.425236701965332,73.89098358154297
2009-07-31,98.81,34.15100860595703,24.658475875854492,39.48,20.52916145324707,25.215696334838867,17.753225326538086,10.379664421081543,93.3499984741211,61.489288330078125,57.483489990234375,64.77306365966797,19.4788818359375,22.44662094116211,13.805196762084961,73.84907531738281
2009-08-31,102.46,34.65311813354492,26.01097869873047,40.88,21.842632293701172,24.884471893310547,20.29604148864746,10.816710472106934,93.4000015258789,61.951534271240234,58.75699234008789,65.29136657714844,18.692625045776367,22.617843627929688,14.903485298156738,73.8990249633789
2009-09-30,105.59,36.574920654296875,27.26451873779297,39.76,22.91613006591797,27.42154312133789,21.422744750976562,11.006096839904785,98.8499984741211,62.653663635253906,60.211978912353516,66.29061889648438,18.650352478027344,23.266918182373047,15.463567733764648,73.91838836669922
2009-10-31,103.56,35.492488861083984,26.560787200927734,38.2,22.341495513916016,26.4771785736084,20.66854476928711,10.502579689025879,102.52999877929688,62.57146072387695,58.64064025878906,67.63013458251953,19.943872451782227,23.2947940826416,15.254091262817383,73.92155456542969
2009-11-30,109.94,37.74544906616211,27.76483726501465,38.24,22.556190490722656,28.55617332458496,22.025569915771484,11.067471504211426,115.63999938964844,63.4731559753418,59.345680236816406,69.3263931274414,20.848491668701172,23.999603271484375,15.559261322021484,73.89256286621094
2009-12-31,111.44,39.64310073852539,26.65424156188965,38.96,22.613025665283203,29.246828079223633,23.351272583007812,10.93367862701416,107.30999755859375,60.94124984741211,55.38442611694336,67.81250762939453,20.814674377441406,22.629802703857422,15.431002616882324,73.91028594970703
2010-01-31,107.39,37.14009094238281,25.96213150024414,39.36,22.414724349975586,27.203357696533203,22.34673309326172,11.225319862365723,105.95999908447266,62.641117095947266,57.26030349731445,69.1441421508789,19.182979583740234,22.40081787109375,14.997931480407715,73.916748046875
2010-02-28,110.74,38.84996795654297,25.81930160522461,39.76,22.2804012298584,27.686601638793945,23.594385147094727,11.517086029052734,109.43000030517578,62.641117095947266,56.863304138183594,68.1084976196289,19.977689743041992,22.388813018798828,15.231571197509766,73.90066528320312
2010-03-31,117.0,41.80105209350586,27.499069213867188,41.76,23.924394607543945,29.932228088378906,25.80421257019043,11.601542472839355,108.94999694824219,62.01753234863281,55.713382720947266,68.23651123046875,19.88469123840332,22.450952529907227,15.761756896972656,73.90066528320312
2010-04-30,118.8125,42.78404998779297,26.453493118286133,41.56,24.071517944335938,29.88248062133789,27.856786727905273,12.032788276672363,115.36000061035156,63.03242492675781,57.53252029418945,69.65775299072266,20.66249656677246,22.12598419189453,15.95807933807373,73.86837768554688
2010-05-31,109.369,39.62129211425781,23.345359802246094,38.04,21.071380615234375,27.075448989868164,26.370731353759766,11.633517265319824,118.87999725341797,64.87096405029297,60.485870361328125,69.98173522949219,18.565807342529297,21.319583892822266,14.18445873260498,73.90066528320312
2010-06-30,103.22,37.11022186279297,22.962549209594727,36.8,20.80271339416504,26.521146774291992,24.762182235717773,11.04636001586914,121.68000030517578,66.86282348632812,63.99885177612305,70.62454986572266,18.236085891723633,21.56431007385254,14.067119598388672,73.916748046875
2010-07-31,110.27,39.9576301574707,26.21924591064453,38.52,23.155986785888672,29.61537742614746,27.39421272277832,11.853217124938965,115.48999786376953,67.484619140625,63.41426086425781,70.62792205810547,19.352066040039062,22.880237579345703,16.002573013305664,73.8845443725586
2010-08-31,105.31,37.90784454345703,25.019412994384766,37.52,22.111061096191406,28.656810760498047,27.044742584228516,11.418978691101074,122.08000183105469,69.74698638916016,68.72299194335938,72.05900573730469,18.768714904785156,23.273422241210938,16.130035400390625,73.8845443725586
2010-09-30,114.13,42.8011589050293,27.836170196533203,39.54,24.755626678466797,32.026092529296875,28.00179100036621,11.716509819030762,127.91000366210938,69.75452423095703,67.00829315185547,72.73619842529297,20.383499145507812,24.055744171142578,17.523151397705078,73.8845443725586
2010-10-31,118.49,45.62041473388672,29.195972442626953,40.08,25.871492385864258,32.9918098449707,29.59383201599121,12.129212379455566,132.6199951171875,69.7590560913086,63.965450286865234,74.46420288085938,21.28812026977539,24.56927490234375,18.547739028930664,73.90066528320312
2010-11-30,118.4925,45.541748046875,26.916290283203125,41.08,24.981374740600586,32.03324508666992,29.04589080810547,12.302488327026367,135.4199981689453,69.13067626953125,62.91889190673828,73.12710571289062,21.19512176513672,22.888256072998047,17.40888214111328,73.90066528320312
2010-12-31,125.75,47.61381530761719,28.047563552856445,43.64,27.226015090942383,34.079139709472656,30.038686752319336,12.863572120666504,138.72000122070312,66.57767486572266,60.36780548095703,71.98234558105469,23.291805267333984,23.45394515991211,17.877277374267578,73.8845443725586
2011-01-31,128.68,49.05728530883789,30.458641052246094,43.72,28.027555465698242,33.04450988769531,31.354888916015625,13.054280281066895,129.8699951171875,66.90381622314453,58.911678314208984,72.2909164428711,24.12033462524414,23.797649383544922,19.048091888427734,73.8845443725586
2011-02-28,133.15,50.60783386230469,31.41009521484375,46.12,28.667247772216797,33.030094146728516,32.830223083496094,13.526835441589355,137.66000366210938,66.59716033935547,59.67378234863281,72.70098114013672,25.12640380859375,23.955137252807617,19.61785888671875,73.8845443725586
2011-03-31,132.59,50.30998611450195,31.08697509765625,41.26,28.581512451171875,35.107547760009766,32.06788635253906,12.809569358825684,139.86000061035156,66.50701904296875,59.7088623046875,73.49198913574219,25.794301986694336,24.15699577331543,19.17088508605957,73.8845443725586
2011-04-30,136.43,51.828453063964844,33.67205810546875,42.12,30.26317596435547,36.06693649291992,34.157657623291016,13.299871444702148,152.3699951171875,67.7076187133789,61.04570007324219,75.02859497070312,26.969459533691406,25.33598518371582,20.467540740966797,73.8845443725586
2011-05-31,134.9,51.19681930541992,32.7146110534668,41.08,29.524566650390625,35.006568908691406,34.627235412597656,13.256711959838867,149.63999938964844,69.4120864868164,63.13065719604492,75.22715759277344,25.57448959350586,24.99278450012207,20.339187622070312,73.90066528320312
2011-06-30,131.97,50.0476188659668,32.032440185546875,41.72,28.77276039123535,34.3357048034668,33.20191955566406,12.712983131408691,146.0,69.06368255615234,61.702545166015625,75.48124694824219,24.48387336730957,24.9403018951416,19.93438148498535,73.90066528320312
2011-07-31,129.33,50.9951286315918,30.560367584228516,42.84,28.658761978149414,34.32208251953125,34.008514404296875,12.25753116607666,158.2899932861328,71.2610092163086,64.44192504882812,78.6335220336914,25.599851608276367,25.350431442260742,19.6816349029541,73.90066528320312
2011-08-31,122.22,48.410186767578125,27.723953247070312,39.4,26.300046920776367,31.145601272583008,32.09747314453125,12.142569541931152,177.72000122070312,74.57545471191406,70.67768096923828,79.27783966064453,25.49839973449707,25.592355728149414,18.788599014282227,73.90066528320312
2011-09-30,113.15,46.15057373046875,24.331008911132812,37.84,23.346641540527344,25.57217788696289,28.342283248901367,11.001713752746582,158.05999755859375,76.25812530517578,80.0363998413086,79.6694107055664,21.770017623901367,24.44768714904785,15.989768981933594,73.8845443725586
2011-10-31,125.5,51.0456657409668,27.352935791015625,37.6,25.083942413330078,29.732210159301758,32.70730972290039,12.038331031799316,167.33999633789062,75.29334259033203,77.00828552246094,81.20303344726562,23.435531616210938,24.968708038330078,17.64816665649414,73.85231018066406
2011-11-30,124.99,49.67151641845703,26.569034576416016,37.72,24.442481994628906,29.149370193481445,31.464061737060547,11.728252410888672,170.1300048828125,75.72909545898438,78.5363540649414,81.5005874633789,23.36789321899414,24.266324996948242,17.235401153564453,73.86837768554688
2011-12-31,125.5,49.178218841552734,24.79178237915039,36.44,23.226362228393555,27.641265869140625,32.62855911254883,11.545851707458496,151.99000549316406,77.10198974609375,80.99055480957031,81.71826934814453,22.691545486450195,24.253036499023438,16.022279739379883,73.85231018066406
2012-01-31,131.32,53.52228927612305,27.36314582824707,38.18,25.719446182250977,30.973377227783203,35.09470748901367,12.831683158874512,169.30999755859375,78.05770111083984,81.18329620361328,83.76100158691406,23.52853012084961,25.20912742614746,17.740615844726562,73.83940124511719
